"Worm Data","Position (um) of Centroid"
"Sequence","VID00143.AVI"

,,"Track"
"Frame","Time","1 x","1 y","2 x","2 y","3 x","3 y","4 x","4 y","5 x","5 y","6 x","6 y"
409,16.32,13750.968411170845,6784.3188412610343,15730.09117693852,7590.8673157413177,10805.734395229596,6792.8236844569237,17356.69664428147,5662.3351976635267,7034.2500302511917,3821.927699862893,2008.0644457292051,1702.2680922973523
410,16.359999999999999,13748.693071215668,6782.7781821440676,15729.629758199539,7590.9597868462251,10807.855709257461,6790.7217099818436,17358.393075927412,5658.8136795605733,7031.2091468805347,3821.8935352439057,2003.3778072534155,1698.3354325551591
411,16.399999999999999,13734.519912608816,6772.9837540231074,15722.011143851396,7594.1169557840922,10815.41571519896,6790.7835561685615,17358.794820870018,5658.1943288392567,7030.2149723468401,3822.8979108099393,2001.2160594743307,1694.9344494102825
412,16.440000000000001,13732.162890087364,6770.5720919535706,15721.551280096624,7595.2822643826094,10815.977694659341,6788.8754433461427,17360.146550714919,5654.8936052340241,7020.2570006777514,3824.8307050399089,2000.9878443358057,1694.49780628603
413,16.48,13737.935431852087,6775.2326577960193,15721.38989570611,7595.1073818039522,10820.921089577711,6790.8061997385503,17358.385956742473,5657.658325721949,7017.3833909829882,3825.6168238827577,1994.6479498147939,1689.7411586196267
414,16.52,13730.226209279166,6770.3344450741079,15712.923789165408,7599.7355468519545,10826.735068894644,6790.2271872438323,17358.93751624017,5658.3401976413807,7010.4083962029199,3827.7779879020572,1990.5335260721934,1687.7536075519183
415,16.559999999999999,13716.44561321931,6762.1272779047504,15704.588986484596,7604.2739255723764,10835.348280843313,6791.908180464261,17359.553439147319,5654.5298953114116,6999.6941584011702,3832.3162056332485,1988.514040755987,1685.5748144286154
416,16.600000000000001,13717.16033363572,6762.076092794674,15704.767466655916,7603.8372586592595,10851.826288403076,6798.8023391722309,17355.622284339599,5663.9555666372962,6995.4988119141535,3834.2686144933059,1986.3511039640721,1683.7769521480677
417,16.640000000000001,13716.188217949622,6761.8368292987725,15707.142979953103,7601.6865326115603,10856.775302977807,6803.2779961441956,17360.036614234479,5652.4747388356054,7010.7236063141299,3828.1796642160407,1986.374171723254,1683.4295169311517
418,16.68,13726.501452768833,6767.7916857282771,15713.440823481631,7598.6756193806068,10859.767227558448,6805.8652859255853,17360.51209914613,5652.2498660733127,6994.3817268163139,3830.8286749612589,1978.2037149459027,1678.4696955573345
419,16.719999999999999,13725.594953103666,6767.8503173613326,15731.073272375435,7591.5604450260689,10866.239471324903,6812.4238658611375,17361.037061470666,5648.9094354230519,6974.9063233585948,3844.2641769700658,1973.0198913440947,1675.1957104390822
420,16.760000000000002,13724.644970351559,6767.5800923128209,15740.584713748331,7588.2864093120861,10865.988215580768,6815.3133035744158,17360.851138672882,5644.0988234366714,6965.8201345371663,3849.720235833116,1976.5417643598958,1675.8437347240269
421,16.800000000000001,13715.655293967005,6760.4345088491154,15755.252447637144,7586.2995022614596,10871.766958543578,6808.5963501759779,17364.901112708616,5626.3964809775289,6953.7103553128391,3859.1004438898872,1966.7074243139425,1672.5017140622731
422,16.84,13715.073404091961,6759.9111753251282,15762.697552579855,7585.5478412201364,10872.624167415343,6825.8244526555791,17366.016722483306,5619.2395943031088,6941.0712766429597,3870.2559129131978,1963.1019772753368,1670.8808230194445
423,16.879999999999999,13710.454023087736,6757.9213151573022,15775.025708123238,7583.9270716245746,10879.408607008256,6835.4226708059559,17365.648405539421,5614.0004248084379,6940.7874157259985,3867.141952292518,1960.6964186349098,1669.5979512248596
424,16.920000000000002,13719.831844300999,6764.5762006659952,15773.440611477899,7584.4832912622569,10882.431591752218,6843.4543650736396,17366.48984852582,5609.7359423361604,6941.041754287462,3867.4080613081669,1969.7718227604475,1674.8306888688167
425,16.960000000000001,13706.436077995686,6756.3949142302636,15782.972592518963,7585.3686752997965,10885.275376383399,6851.6607867096609,17366.796204773695,5610.6156840941994,6940.724650426856,3867.5333079716202,1970.4902126687107,1674.1711793603645
426,17,13701.50854682261,6751.6888055562704,15754.012642799382,7585.9902925668484,10891.277816268434,6875.1351182094095,17366.023827723016,5616.487165979077,6918.3703521569068,3889.4605999443638,1951.7592539523589,1665.0636622965958
427,17.039999999999999,13696.976178294064,6748.3953242047046,15755.95637953933,7585.5636846403322,10894.171994525468,6888.9869635932755,17365.602966531467,5621.292505275218,6908.9395695474186,3901.7938889733132,1947.7822269672081,1664.5350989066246
428,17.080000000000002,13703.417137329141,6752.1756104521937,15758.557761767372,7584.9282243091293,10894.359097623803,6890.2930483198334,17365.257107513684,5627.321057161419,6902.3159973470129,3912.859476290655,1944.9024912979428,1664.2265195738419
429,17.120000000000001,13706.441647820411,6759.4213107000778,15758.952214489542,7584.4871399615404,10896.422846824878,6901.7208609546451,17361.751768627295,5638.1132161891601,6899.9991092170603,3917.4292486109216,1946.2836793379206,1663.2488988696223
430,17.16,13704.013811978488,6759.404873526013,15753.328376865653,7585.5502443456116,10896.094033850588,6908.8784082346265,17361.114142792343,5641.6415586337826,6893.5531697953547,3932.2602753376832,1941.5364513085756,1662.3962974818623
431,17.199999999999999,13702.393953674125,6757.720609016209,15750.498597557651,7586.0703648259341,10894.265125454778,6905.7389266339123,17360.056916265818,5646.2753565369649,6892.1003830944155,3938.8566351721165,1943.77878592355,1663.1491914221388
432,17.240000000000002,13690.543294290412,6745.9573994432085,15756.267218021851,7585.7143162551874,10895.920061534,6931.5323148973876,17357.637275968689,5653.3829928204386,6890.6550424639327,3950.600118811717,1940.6461525861821,1662.7434228509719
433,17.280000000000001,13683.32686902115,6738.4707724961627,15749.452973221089,7588.3494596233149,10896.196750799229,6955.8687872561368,17340.555292514699,5685.5273781478554,6888.2508314438892,3967.2538270641844,1940.193126478405,1662.5546730627429
434,17.32,13680.86124087081,6734.3749743756671,15753.719307474707,7587.2702812661482,10894.669909079468,6958.042748131993,17332.132851323779,5697.9971383193388,6889.6315476231875,3986.1853198931012,1950.2032760933976,1665.6329094938592
435,17.359999999999999,13680.114767649799,6732.7016333121846,15748.537953275585,7589.0563935783084,10894.587159178098,6969.8009476815441,17334.535562505298,5691.9731394444752,6895.5469707791144,4002.5316431799229,1953.198072703236,1670.305155637936
436,17.400000000000002,13678.484403200053,6728.2637926010811,15737.315571496471,7592.6225838841183,10894.000207833067,6980.8256756607989,17314.024071075539,5713.3290848882898,6900.2427557587498,4012.407212668385,1951.8341637518681,1671.6628567152347
437,17.440000000000001,13676.946571450191,6725.4861667022542,15740.021549371306,7592.6122555484135,10893.44666955691,6988.390901098528,17307.883068614923,5717.3854685611977,6909.4447691298028,4027.45033483511,1956.9918197171858,1671.9282620949361
438,17.48,13663.55614129005,6692.4981968085522,15733.55705996601,7595.2505228126229,10893.99794017436,7003.2122610421511,17299.840493342323,5722.7593247946716,6922.4177812378903,4042.0870519610107,1970.2277028082667,1680.5379237987454
439,17.52,13662.796401361295,6686.7016179698585,15725.418180523782,7597.9467378137178,10894.822655906413,7011.2275283488634,17296.276194831295,5725.7405232386973,6937.5330057424035,4052.8515014632012,1964.6869678465466,1679.4002347558271
440,17.559999999999999,13661.307446781646,6676.823831976054,15718.268590126927,7599.5989588758439,10898.649232090351,7021.9245313588654,17290.711627649071,5730.1525623956868,6950.7737868894746,4059.2860719345263,1970.3325640448365,1681.7910667947308
441,17.600000000000001,13661.825944739825,6673.3890089806082,15740.521311849738,7591.4879469776033,10903.51217184993,7030.968825358349,17291.09369052283,5728.5129038978721,6985.3159355716834,4067.9762908052298,1974.726565365725,1684.2161499202321
442,17.640000000000001,13662.133061723933,6662.3862213364191,15742.91173926257,7590.5692323037083,10909.148092826532,7044.0531794852232,17308.75980603393,5716.1281792272139,6971.4418807599386,4067.6641861541557,1970.3244589304738,1680.4875929163809
443,17.68,13663.116926901615,6651.5795315620417,15746.623297231374,7588.7384207534724,10914.57222594907,7052.5069417920022,17306.431830125948,5717.794324813809,6981.7567405038872,4071.8257049735184,1970.9859797080655,1680.634174839457
444,17.719999999999999,13666.825828850835,6643.0813237179373,15763.223453344781,7586.0470584740469,10930.666486507809,7066.140395695913,17294.795186532578,5727.3314832047035,7011.2234352145506,4079.7531677573688,1970.5042056778022,1679.6335501455105
445,17.760000000000002,13667.376467374082,6637.0497945986863,15775.880929384803,7584.825359574128,10939.871367346104,7071.4437183014752,17273.580417084748,5737.5558529198888,7025.199415858985,4082.8159494185638,1968.3822746762064,1677.1488002895785
446,17.800000000000001,13666.891315366323,6638.929060461629,15776.297009679423,7584.7398167624078,10946.627460152724,7073.3104406648363,17281.01473454772,5733.4882869792855,7041.8166271625096,4087.4210959684724,1971.9776997913041,1678.9467846023963
447,17.84,13668.279405147045,6632.1228618844652,15777.448335816956,7584.707871217106,10957.149190840884,7076.6615426560511,17282.50507975262,5732.8320863110275,7051.1237519718561,4087.4976863883094,1974.8113272361666,1679.7188828515191
448,17.879999999999999,13668.931166527402,6633.1509215476599,15782.670542318734,7584.6564411282307,10968.480725399466,7079.587109500143,17281.056674967433,5732.9799922865532,7061.6086403637873,4090.0762012837758,1970.4472876010232,1676.5802377465679
449,17.920000000000002,13669.880327345172,6630.0039522436145,15791.527306582708,7585.6649679113734,10963.403646149174,7072.14688207582,17277.743266331778,5734.4743048147975,7072.0073724659069,4091.6617159178268,1963.0811828532965,1673.2550584905566
450,17.960000000000001,13672.75113611151,6620.9741945649776,15800.981887541981,7587.1113128458201,10986.028554714441,7081.4139843307166,17285.745782577807,5730.7102097490642,7076.736119326617,4092.9426467136182,1958.8547354335444,1673.0807020527791
451,18,13673.531978326169,6619.2423143495753,15794.860555819949,7585.2913184081881,10986.746902768717,7078.6001982141188,17293.973753853788,5726.9381403247753,7094.8397737161258,4093.1181727665271,1970.5007148392187,1677.2697742883702
452,18.039999999999999,13676.238655160203,6615.2346670602428,15803.564985824745,7586.9567565216967,11015.938591926717,7086.9996741887153,17306.260882673781,5717.9401417937479,7079.0172797823452,4093.9397923925126,1966.1831568680509,1675.5487641076797
453,18.080000000000002,13670.558145201512,6642.791325274261,15802.833014744503,7586.540017269599,11030.94807079298,7089.3544644197555,17304.8425426754,5719.0222849366901,7077.656475239567,4094.9855550566144,1964.4414236679504,1674.3244264074438
454,18.120000000000001,13673.690767612519,6632.6160826956748,15804.839499343549,7586.9552327370293,11038.857957826807,7090.1379620488224,17303.237623383298,5719.880103012204,7075.9541286561953,4094.6592935054077,1955.3776533099876,1670.0225061721922
455,18.16,13676.684600354314,6615.7719175684797,15814.613871799276,7589.454708616393,11029.656034758742,7084.4897579977805,17319.007527964244,5708.7861081831588,7069.8754642320291,4097.3590685769414,1960.0077861846175,1672.5522178047959
456,18.199999999999999,13672.282329881751,6631.113279942907,15810.236046347438,7588.1517163364852,11042.328636914421,7085.1446792204952,17311.860030076019,5716.1819753040845,7056.4875125366952,4095.641142006868,1955.3064673591737,1669.8103973356247
457,18.240000000000002,13667.213440686488,6656.4055198001824,15812.162983989514,7589.0021727706135,11053.742350735962,7087.6384958543749,17312.566176816206,5716.2459430981053,7045.0018493746393,4094.4884734507023,1970.3440633077787,1676.1238239422637
458,18.280000000000001,13667.278800771108,6657.7021660998598,15812.398598494441,7588.8573051684743,11064.445341505787,7089.4980481131997,17311.737985986994,5716.9220421404207,7035.7168132168854,4093.7884435954684,1954.6312839438324,1669.3378942668114
459,18.32,13663.629252075443,6660.491045460074,15801.366287586879,7586.0349409417304,11074.438011750408,7089.8789151605051,17305.903965528167,5721.7048685290365,7029.1005056634549,4092.5900881502766,1966.0195756124942,1673.7183684151514
460,18.359999999999999,13660.846424231739,6655.2042235833669,15806.246262000812,7587.0842749463582,11103.004020657383,7099.4599605031499,17307.600239137315,5718.8585994441846,7023.9209185087948,4091.4194330818518,1964.4095264857663,1672.665313244388
461,18.400000000000002,13662.92498177677,6672.5203825510889,15807.116466194933,7587.2186422335699,11114.279680792453,7101.9381596051444,17313.663706704647,5715.734412481972,7012.375250612361,4088.9648052119637,1959.4612152730031,1672.2254998437929
462,18.440000000000001,13667.698380694963,6687.1129753436526,15802.819251208217,7586.9147213574943,11131.612722941718,7109.0831362128592,17318.576547705041,5715.4517578978357,7001.8355716809638,4083.479946578761,1953.7676547550966,1670.3786036306028
463,18.48,13697.763795907678,6733.2343292036385,15817.945042216068,7591.0197652306269,11144.875114584935,7109.7068787268654,17319.101065909435,5715.3221668624992,6977.1388394925516,4070.6858249629104,1950.5237425930579,1671.6742392570359
464,18.52,13703.597244633351,6736.2111872978985,15821.990297159286,7593.7061165940213,11158.192848469134,7115.5321800176935,17323.438541383439,5714.0471256286237,6965.4096092948021,4063.1202880623268,1948.8138662237777,1671.911979608356
465,18.559999999999999,13709.530365638799,6738.9093143079444,15813.285071151566,7590.8351314680422,11169.921442164738,7121.3786481435227,17328.558154366332,5710.0774873941536,6962.5576395207509,4063.0005204471681,1950.221641473848,1672.9045974564742
466,18.600000000000001,13711.369549319745,6741.6515367918018,15823.09885414885,7594.7182665659384,11173.254751949082,7122.0590389769841,17334.848299685273,5706.3436112899944,6922.858157008508,4026.5470898007088,1954.2815898196168,1674.7266247201605
467,18.640000000000001,13720.618803281635,6748.6357481213563,15820.286744154606,7593.5431333356137,11184.209373622552,7131.3976896915392,17337.110562546139,5704.0879039412603,6923.059982449061,4026.421526942544,1962.325057319021,1675.8886331627236
468,18.68,13735.924764777757,6761.2607368150457,15806.054451562626,7588.9742038607747,11188.174831022519,7135.2977417672173,17345.928644647731,5699.5863544901576,6923.2243604300693,4026.318794200065,1965.4767388479918,1677.8242841272458
469,18.719999999999999,13720.800465823881,6745.4522594412983,15804.621535308572,7588.6815688642992,11191.691381483733,7139.500002025542,17352.412730393189,5691.5163171500335,6902.1335244952224,3960.8118459782099,1963.4744398176199,1678.5736504733395
470,18.760000000000002,13728.155986582517,6750.1345645673555,15808.660737288459,7591.4455107874874,11197.871487305742,7146.696366905775,17358.31400670173,5686.0486571039128,6910.3578788867499,3995.6591165397349,1963.2250064286263,1678.5747384711376
471,18.800000000000001,13731.817160093582,6752.0475721130761,15816.30468523458,7592.156507031159,11198.327122246021,7150.0199312340183,17366.90539597207,5669.6251055476305,6904.6535394608127,3980.8811964087045,1963.9285986094421,1679.4004913471781
472,18.84,13753.809567025275,6769.002981645177,15820.04271629297,7593.9282536486526,11200.301732390128,7154.540319560916,17369.877908567032,5659.8362276671996,6906.2350435439112,3930.5010286744873,1943.4959070886773,1677.2952702619095
473,18.879999999999999,13749.465959866697,6764.1639034372874,15811.531063025039,7591.1243292534709,11202.788292318526,7158.9904476975653,17370.338834040493,5658.2276113521011,6900.4844711503974,3952.0433239083841,1943.0730855788668,1676.2101430517523
474,18.920000000000002,13757.092746765142,6770.4815305430184,15813.687563987301,7591.5271778840342,11204.592368241993,7165.6432184223304,17371.055487650643,5655.3566628408944,6912.8006734139162,4003.7094390128696,1949.1936552046668,1677.6784454164754
475,18.960000000000001,13762.391645871699,6775.1021083269916,15813.852162251105,7591.4922632856951,11208.017202271914,7180.0189037861946,17372.683282219703,5646.8012867049156,6902.1692453082987,3992.0289391033184,1935.4334737518627,1677.3426378790318
476,19,13765.598196421191,6774.507548537269,15815.115305290485,7592.2516318224098,11206.296189344997,7186.3366699029993,17375.516526936284,5626.1970261263359,6903.2215183169237,3991.676414996401,1928.6073968482217,1679.7407818142183
477,19.039999999999999,13784.151570464281,6793.2603635872056,15814.600177063332,7592.9928215129994,11207.276470255385,7192.0562205792303,17374.403887012752,5634.2197193256352,6896.8918958730474,3975.8181364280817,1928.6451487188331,1680.2336539104072
478,19.080000000000002,13793.827412574314,6803.1209852571246,15818.764855148711,7594.3728990029185,11205.122219819505,7210.7420944069854,17375.207804248988,5629.4184531172286,6891.0762517764279,3958.7185948929036,1927.9922888229617,1681.2657502309248
479,19.120000000000001,13794.453249026432,6803.7159259824184,15809.437411096387,7591.7700116804444,11200.358342593207,7232.0678210803489,17374.90635665246,5625.3581856399824,6890.1332425310284,3940.7180486052002,1910.7597986935366,1688.1502222553754
480,19.16,13803.642463894324,6813.0765814361685,15790.580795072159,7589.8001078274165,11198.573065758221,7230.2673877458146,17376.291553515039,5596.1084967806964,6891.0753017969037,3922.1980444521278,1912.3464272871602,1687.5330380040523
481,19.199999999999999,13818.573125057543,6837.439475845852,15784.000233917144,7587.4950471972134,11187.383222302833,7255.4849488484106,17375.519497727477,5594.7894260642561,6909.6244711745267,3872.1984426486215,1914.003171241721,1690.7195733280369
482,19.240000000000002,13822.023241507248,6843.7527772304493,15782.682858055394,7587.6750039714698,11181.834048660097,7260.9523508355142,17373.476963441797,5574.2919797837658,6909.8272405553316,3872.0745663492835,1914.9692858965054,1692.3398745500472
483,19.280000000000001,13825.057472261109,6846.1209524230599,15770.063406281046,7585.7824547400469,11173.641403829188,7272.5242006497137,17371.815586507342,5566.5516084110732,6922.1931700113728,3858.9261049201186,1901.9233859161566,1698.5191810399356
484,19.32,13828.555612030106,6851.8153528694411,15771.639667188379,7585.7844253575713,11168.098255359746,7280.2298568586521,17368.851017953719,5557.4396270883262,6922.2154354843597,3858.8247813271482,1898.8943210303266,1699.0074078476082
485,19.359999999999999,13830.200930913104,6855.7269355919734,15766.189096651198,7585.8889607794972,11161.763582715632,7286.22452570529,17368.533375461953,5557.0820757602096,6922.6894078193491,3859.0326821726503,1896.2655568477812,1701.7371940187459
486,19.400000000000002,13830.552197151941,6856.9996459266913,15774.291524571418,7585.143979687964,11156.826795060488,7292.3258565938468,17365.574222978797,5545.3456946047909,6922.4557633481509,3858.5235300942859,1888.2870327494559,1707.6540773952711
487,19.440000000000001,13832.470954009752,6874.8497435587633,15770.633326130301,7584.7916201048756,11150.51788734452,7296.4310345074728,17365.274890615859,5544.679676011423,6923.3944084605,3859.4441784152968,1884.3077798365759,1710.9822485322184
488,19.48,13831.841624284125,6885.3053214745523,15762.940032265313,7585.1953972466727,11143.063835541217,7304.2671903401788,17363.739382241536,5543.0970269809623,6911.3180802660618,3872.9083214200418,1881.9304817176783,1712.9363529875209
489,19.52,13829.954024907294,6893.9946289750078,15740.269249136327,7587.6623214520832,11139.568225276655,7306.2553101411413,17363.402396004425,5542.8760619355016,6897.6351718608066,3902.1432926100551,1881.6495228725589,1715.9138016506931
490,19.559999999999999,13828.074131232695,6905.5410613011682,15755.367185866229,7585.9902988800095,11131.1706708977,7313.8298141653995,17361.723681510597,5538.4221018816897,6897.6408786305192,3902.1457005813809,1877.9748737107393,1719.0496452306143
491,19.600000000000001,13825.489132190469,6913.1069590829084,15735.10288240891,7589.4057119954941,11130.950735372782,7313.9749473623051,17368.625944000389,5561.5522004383429,6899.6664311938985,3902.9175702597904,1875.5707296089506,1721.2400367018145
492,19.640000000000001,13822.378249476667,6923.2597955964156,15750.422568300422,7585.8878570197794,11119.42856282536,7324.7904061899644,17364.10732200124,5546.7757508653185,6895.9014231232431,3920.3982595658763,1874.0923257310033,1723.6486655129575
493,19.68,13820.2686273948,6926.2041619885913,15745.195787665696,7586.7136452433624,11111.911343311867,7333.4074184557458,17365.393085309926,5550.6592336273961,6932.2991679396555,3860.4840867557423,1871.6498841059986,1728.174611273731
494,19.719999999999999,13820.333568088481,6926.6798461204489,15741.885849097625,7587.5101780947462,11100.712567656974,7344.5251199056165,17366.04548116299,5551.8304909394401,6965.9180904934547,3847.4708774221554,1851.9949659303982,1757.196013496472
495,19.760000000000002,13815.449560932873,6936.0973066220295,15741.303826912168,7588.0320939421908,11096.563029686209,7349.0807248423334,17367.047127455131,5554.9423879739197,6949.0444203758407,3853.7095943538952,1850.0345001214298,1763.5316551784799
496,19.800000000000001,13812.324176492311,6938.4995085286773,15740.846722608025,7588.0839182775726,11090.247898410053,7358.0411918975315,17368.377383712916,5564.8259672498152,6966.3679717222749,3848.563131356912,1860.158493626639,1750.6130100073824
497,19.84,13807.752856573477,6944.834864747716,15738.186202480571,7588.9851848243352,11079.662931718156,7372.6269560774381,17368.095691106955,5564.6319451333338,7002.1719669572767,3847.0345638286381,1861.2112002074878,1753.0869267046619
498,19.879999999999999,13795.856588583516,6962.5543354542815,15734.404113530471,7590.4846257722975,11078.293624907443,7373.6236349830178,17368.612865312116,5566.8449832679944,7073.0873617852567,3923.4801206376596,1869.254403952129,1743.5548544998546
499,19.920000000000002,13785.143633385445,6975.281124050749,15737.15662582259,7588.5034268682521,11075.00778082445,7385.3555149198328,17365.65662545188,5559.2618415112765,7081.9192245551476,3942.5469676173807,1869.446309558529,1743.6926949637473
500,19.960000000000001,13777.789632462418,6981.2968170095028,15728.996854673367,7591.2538881416313,11073.497754719006,7390.9056807851011,17363.603159175163,5553.8848179758115,7088.6481313306313,3961.1807618314051,1874.0625290708113,1746.8548282795618
501,20,13773.658486759907,6985.4363303089367,15725.354603975908,7592.557466167309,11075.880225915955,7391.1152754282248,17361.231439683979,5547.1094828632931,7093.307104925203,3971.6514286967113,1868.2171283911171,1763.3459562365497
502,20.039999999999999,13765.144043027676,6993.9734977708913,15720.405301868723,7593.3674571966239,11076.764147059996,7393.3109647004167,17360.369036840053,5544.8766887455849,7099.5660153141025,3984.5190719221,1879.6309013331061,1750.1034252436202
503,20.080000000000002,13754.415316485925,7010.4401362619938,15713.90255649448,7595.6584548540395,11075.026713062898,7403.5758869810134,17355.795692600015,5526.4779870564162,7100.367394902476,3985.1816359312852,1870.5976081062847,1764.5496945508203
504,20.120000000000001,13753.620353803577,7007.4096666660544,15700.150609685041,7600.4515123880028,11075.242810378784,7411.8204623641368,17354.091544896281,5521.9057041858287,7106.5717319421346,3998.2773458635338,1873.0992758546945,1772.7860640177605
505,20.16,13755.725911453732,6999.6294037512916,15700.049375044749,7600.9000009726315,11075.799358585649,7423.6004698030811,17349.406429883631,5503.6617317847385,7105.8698053239314,3999.1717992326166,1866.9887755777654,1788.7921017302251
506,20.199999999999999,13745.53115605659,7013.3420269014405,15677.58707458732,7612.586635924099,11076.920690281264,7424.597902143536,17348.000230107606,5500.4689517942579,7109.5284371422849,4004.5784793780977,1869.6173652414361,1789.9511322085764
507,20.240000000000002,13742.854586959145,7015.172256065207,15667.000936480965,7619.1632587584481,11080.96473402797,7436.1425810649362,17347.368793239155,5494.9611375644372,7113.0546694374543,4010.7120077749796,1869.6833109225452,1789.9785703150319
508,20.280000000000001,13737.340512571916,7022.4060239200808,15667.80211523182,7619.3311991971786,11084.242346991807,7446.0947663674269,17346.761797567578,5486.9438285165397,7115.2554497642504,4012.9438253006238,1877.7588169391638,1774.9709731596904
509,20.32,13736.020435793385,7024.5559123466555,15668.685666372359,7617.821982651225,11086.685340545726,7451.0650781029308,17347.747933920702,5482.3676095642895,7122.3337141597549,4024.1058507065491,1871.5628243711853,1790.939249225672
510,20.359999999999999,13733.017914119288,7030.759353994943,15666.430347230416,7620.141692441026,11092.613909446929,7459.0382704700296,17349.785830927831,5485.7777757188405,7126.3133068618918,4027.9674847125616,1872.4650365674952,1791.3062790656859
511,20.400000000000002,13734.617564095097,7025.4018115243089,15660.615786555296,7624.4280017433521,11092.721301626781,7440.7155355017785,17349.377975991352,5472.8909336347851,7127.1832172540926,4018.90416445551,1875.4399066619162,1797.1820260419117
512,20.440000000000001,13732.805463403651,7028.7569219042152,15652.589135074611,7629.3564613030267,11096.464702471854,7444.4721578211938,17350.87917790865,5445.914915511692,7161.7089508291683,4062.5751062227419,1876.2693321866814,1797.6005361725893
513,20.48,13730.745163294634,7032.3595289783516,15654.079456623025,7628.8201723927687,11099.666492345621,7448.4802153890478,17351.877211566385,5442.6739791651762,7174.8687502273751,4069.9175360030822,1876.9266963965181,1797.9307419981742
514,20.52,13730.457160505342,7032.9644609296702,15652.442067562712,7630.620312083769,11102.861319569354,7450.9092569924951,17355.316647064425,5430.2630433597215,7201.8522761131508,4079.6899314190932,1888.2713417737516,1787.3974048520631
515,20.559999999999999,13730.844712016882,7033.2781866534224,15637.173926288311,7641.2780646147003,11108.885219058935,7458.3980381255378,17357.525016242813,5423.2906072106844,7226.9485195524639,4080.6443760843631,1878.1369290097932,1801.2448795331875
516,20.600000000000001,13730.813954851334,7033.071690789513,15635.809549837884,7643.8821985623899,11116.288278674461,7467.6752309909534,17359.229473764586,5422.428216593793,7237.6726052738632,4078.2180244165011,1880.2333318839637,1804.69171420368
517,20.640000000000001,13733.195237602093,7031.4898156655254,15640.399112418678,7640.24004518524,11123.576731684709,7478.2640249812794,17357.625364230142,5433.8781602041618,7260.2256857796292,4077.051331412782,1880.0284100090271,1804.5868454011943
518,20.68,13737.485916698832,7028.1112106758737,15603.327481248543,7666.9380828939557,11150.126781325525,7516.2098666417069,17367.788025665865,5404.6210976778293,7290.9379667832891,4067.6351843613129,1871.695682179952,1819.4525478625474
519,20.719999999999999,13746.251722902391,7020.1339594515812,15604.587685357301,7664.5651366383063,11155.739831694042,7523.2208200473706,17368.713709737818,5402.1496279595276,7298.595380954107,4063.641502496449,1873.0478720676617,1823.4276607622633
520,20.760000000000002,13753.472609527227,7010.1311052385781,15599.16382620793,7664.2330268100122,11159.687698029395,7527.2666051297683,17370.597392553758,5398.6975082807958,7307.3920188612556,4058.8347584206567,1871.1903887836959,1822.401156939055
521,20.800000000000001,13755.030443206326,7009.6905129210445,15606.160857964955,7655.1648988554862,11153.641641210494,7517.17486996342,17375.615487978343,5388.706674080313,7306.8543866433656,4056.4486872261259,1870.7566018617883,1822.1633616089712
522,20.84,13764.917756735371,6995.4364374844517,15628.074167874069,7638.3127774338172,11156.820197834271,7517.2207837900514,17379.852713329568,5385.4007924682846,7332.1614630646272,4047.4965390183779,1862.8605962820698,1837.2609934691736
523,20.879999999999999,13765.665625600241,6994.1994601517254,15632.014705876536,7632.4199212846179,11166.065014669506,7531.3685964795077,17383.149020305278,5381.7544273494013,7344.9010694921026,4038.7951052338612,1861.9759719499325,1836.7927911407332
524,20.920000000000002,13776.439663581317,6979.7295496129218,15635.110592547486,7628.6423818701405,11170.1920488716,7536.9637893703421,17386.026140718404,5377.049312238697,7344.1548648004309,4036.133970088471,1861.5525167041021,1836.5539706625259
525,20.960000000000001,13783.316938154117,6968.9594697048287,15641.139268332956,7621.9149889458931,11174.409154448149,7540.5525007710794,17390.277472573303,5371.8711127280303,7368.5694662524256,4030.4022200519994,1860.9138477457273,1836.1716317571736
526,21,13784.208768031871,6967.9877282101988,15667.666430938678,7606.0983003567017,11177.032070012101,7543.2705693211237,17393.735209486887,5368.267808509574,7378.5271320247266,4025.8637085562596,1860.9278715547146,1836.1804111597194
527,21.039999999999999,13784.868944684209,6967.1837074235727,15663.923272479984,7604.7017258379983,11176.6511451265,7540.3407660348075,17399.061026528754,5359.7139604717377,7402.2178700595423,4020.4333036225635,1860.9403036362464,1836.1882525951842
528,21.080000000000002,13780.368433483422,6975.5362885163349,15668.860278503827,7601.4806155156321,11185.079746631116,7551.0176054060939,17397.015166057045,5362.1847978614214,7403.5626233476041,4019.8516790107014,1852.7772719117911,1851.1809281545702
529,21.120000000000001,13785.893120825191,6970.6791523407019,15681.982424344385,7594.5223166557416,11187.537883275285,7553.0953813393171,17397.601832051314,5363.0863269146885,7410.6591335153407,4018.0966279345948,1842.9659531096772,1865.0932989998346
530,21.16,13788.448314625075,6967.3009621446872,15695.901812356822,7589.5166682016124,11190.049358370981,7554.3493731437502,17397.334948875276,5363.5223800306985,7431.2016897078029,4018.4857231825108,1853.0218010957631,1851.3397488650608
531,21.199999999999999,13799.416490329728,6955.4717660801107,15690.813518818914,7589.2803655326898,11193.801091694775,7562.7231904709406,17406.531109000698,5352.6663186059586,7449.9651873233488,4015.5814133181675,1843.3902701551069,1865.3858459662388
532,21.240000000000002,13790.870963715035,6963.2990877674301,15707.377367028337,7582.4919278813395,11195.863865878064,7566.4753636604482,17402.464041849908,5360.9241955643874,7447.0574263340004,4019.687471735665,1854.4196460220783,1852.4493509285276
